"DateTime","LotID","Slot#","SampleID","Operator","Tool ID","Process","Product Type","Recipe","Method","RecipeGroup","RecipeName","Library Name","Mapping File Name","Comments","Position","User Coords","Thk of sub (mm)","Thk of 1st layer","Rgh of 1st layer","Goodness of fit (%)","n@230","k@230","n@248","k@248","n@365","k@365","n@633","k@633","Rs_exp@230","Rs_cal@230","Rs_exp@248","Rs_cal@248","Rs_exp@365","Rs_cal@365","Rs_exp@633","Rs_cal@633","Phaseshift@230","Phaseshift@248","Phaseshift@365","Phaseshift@633","Eg (eV)","Pattern Match Score",
"02/15/2021 05:38:15 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -5.6440,  y = 3.0170","ux = -5.6440,  uy = 3.0170","1.000","1586.8","4","98.003","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","13.5200","14.2500","37.9510","36.0964","44.1950","49.7736","28.2300","28.0616","3258.73","2825.08","1627.20","871.99","5.775","100.00",
"02/15/2021 05:38:17 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -5.9130,  y = 2.4490","ux = -5.9130,  uy = 2.4490","1.000","1587.3","4","97.987","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","12.3290","13.2179","37.9750","36.5565","45.3530","50.2199","28.3280","28.2731","3259.97","2825.62","1627.46","872.19","5.775","100.00",
"02/15/2021 05:38:19 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.1240,  y = 1.8580","ux = -6.1240,  uy = 1.8580","1.000","1587.6","4","98.026","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","12.9260","12.5862","38.6280","36.7812","45.4610","50.4642","28.6670","28.3952","3260.75","2825.94","1627.60","872.30","5.775","100.00",
"02/15/2021 05:38:21 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.2770,  y = 1.2490","ux = -6.2770,  uy = 1.2490","1.000","1587.6","5","97.988","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","12.3350","12.4195","38.2610","36.5982","45.0500","50.3812","28.4120","28.3830","3260.89","2825.89","1627.56","872.30","5.775","100.00",
"02/15/2021 05:38:24 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.3690,  y = 0.6270","ux = -6.3690,  uy = 0.6270","1.000","1587.8","4","98.039","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","12.7880","12.4363","38.7900","37.3204","45.3550","50.8192","28.5640","28.5146","3261.06","2826.27","1627.80","872.39","5.775","100.00",
"02/15/2021 05:38:26 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.4000,  y = 0.0000","ux = -6.4000,  uy = 0.0000","1.000","1587.6","4","97.980","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","12.0350","12.8048","37.9340","37.0025","45.6360","50.5619","28.3790","28.4081","3260.55","2825.99","1627.65","872.30","5.775","100.00",
"02/15/2021 05:38:28 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -7.1730,  y = -0.6280","ux = -7.1730,  uy = -0.6280","1.000","1577.8","4","98.000","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.5040","28.6163","23.3160","17.4287","31.5290","36.1570","23.3620","23.0981","3240.58","2810.77","1619.63","867.90","5.775","100.00",
"02/15/2021 05:38:30 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -7.0910,  y = -1.2500","ux = -7.0910,  uy = -1.2500","1.000","1577.5","4","97.970","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.8950","29.0211","22.3090","16.7373","30.3820","35.6520","23.3670","22.9217","3240.03","2810.23","1619.34","867.75","5.775","100.00",
"02/15/2021 05:38:32 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.9550,  y = -1.8630","ux = -6.9550,  uy = -1.8630","1.000","1577.1","4","98.000","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.9490","29.2525","21.7710","15.7231","29.8360","34.8908","22.9980","22.6843","3239.45","2809.41","1618.90","867.57","5.775","100.00",
"02/15/2021 05:38:34 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.7660,  y = -2.4630","ux = -6.7660,  uy = -2.4630","1.000","1577.1","4","97.999","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.6710","29.1834","21.0170","15.7612","29.8980","34.9168","22.9330","22.6971","3239.51","2809.45","1618.91","867.58","5.775","100.00",
"02/15/2021 05:38:36 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.5250,  y = -3.0430","ux = -6.5250,  uy = -3.0430","1.000","1577.4","4","98.019","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.5120","29.2084","21.6660","16.6548","31.0070","35.5967","22.8530","22.8912","3239.88","2810.16","1619.30","867.73","5.775","100.00",
"02/15/2021 05:38:39 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -6.2350,  y = -3.6000","ux = -6.2350,  uy = -3.6000","1.000","1577.7","4","97.981","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.3550","28.3574","22.6880","17.1403","30.4880","35.9341","23.1750","23.0539","3240.63","2810.55","1619.50","867.87","5.775","100.00",
"02/15/2021 05:38:41 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -5.8980,  y = -4.1300","ux = -5.8980,  uy = -4.1300","1.000","1578.1","4","97.965","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.1450","27.9936","23.7870","18.1755","32.1280","36.6978","23.4890","23.3007","3241.30","2811.36","1619.94","868.06","5.775","100.00",
"02/15/2021 05:38:43 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -5.5160,  y = -4.6280","ux = -5.5160,  uy = -4.6280","1.000","1578.5","4","98.000","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.5570","27.5266","23.9770","19.1731","32.3490","37.4243","23.5220","23.5438","3242.01","2812.13","1620.35","868.26","5.775","100.00",
"02/15/2021 05:38:45 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -5.0910,  y = -5.0910","ux = -5.0910,  uy = -5.0910","1.000","1578.9","4","97.993","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.8450","27.2436","25.1250","20.1654","34.0060","38.1402","23.7240","23.7695","3242.58","2812.88","1620.75","868.43","5.775","100.00",
"02/15/2021 05:38:48 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -4.6280,  y = -5.5160","ux = -4.6280,  uy = -5.5160","1.000","1579.0","4","97.994","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","20.9450","26.8345","25.3670","20.3521","33.4250","38.2767","23.9190","23.8388","3242.94","2813.03","1620.83","868.50","5.775","100.00",
"02/15/2021 05:38:50 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -4.1300,  y = -5.8980","ux = -4.1300,  uy = -5.8980","1.000","1579.0","4","98.011","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.1420","27.2727","25.5700","20.4605","32.8210","38.3503","23.6730","23.8274","3242.67","2813.09","1620.87","868.48","5.775","100.00",
"02/15/2021 05:38:52 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -3.6000,  y = -6.2350","ux = -3.6000,  uy = -6.2350","1.000","1578.8","4","97.976","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.2420","27.4195","24.7080","19.9459","33.3890","37.9823","23.9050","23.7113","3242.37","2812.71","1620.66","868.39","5.775","100.00",
"02/15/2021 05:38:54 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -3.0430,  y = -6.5250","ux = -3.0430,  uy = -6.5250","1.000","1578.6","4","97.985","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.1550","27.4868","24.7920","19.3028","31.5650","37.5184","23.4910","23.5737","3242.08","2812.23","1620.40","868.28","5.775","100.00",
"02/15/2021 05:38:57 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.4630,  y = -6.7660","ux = -2.4630,  uy = -6.7660","1.000","1578.3","4","98.003","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.7460","27.9321","23.7990","18.6170","31.4550","37.0217","23.2840","23.3981","3241.51","2811.70","1620.12","868.14","5.775","100.00",
"02/15/2021 05:38:59 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.8630,  y = -6.9550","ux = -1.8630,  uy = -6.9550","1.000","1577.8","4","97.992","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.0600","28.3738","22.5400","17.4186","31.6010","36.1433","23.0720","23.1127","3240.74","2810.77","1619.62","867.91","5.775","100.00",
"02/15/2021 05:39:01 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.2500,  y = -7.0910","ux = -1.2500,  uy = -7.0910","1.000","1577.3","4","98.016","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.1120","28.9833","21.9510","16.3557","29.5640","35.3622","22.8960","22.8412","3239.90","2809.92","1619.17","867.69","5.775","100.00",
"02/15/2021 05:39:03 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -0.6280,  y = -7.1730","ux = -0.6280,  uy = -7.1730","1.000","1577.0","4","97.997","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.9760","29.3931","21.4970","15.5480","29.8060","34.7631","22.7200","22.6364","3239.29","2809.27","1618.82","867.53","5.775","100.00",
"02/15/2021 05:39:05 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.0000,  y = -7.2000","ux = 0.0000,  uy = -7.2000","1.000","1576.8","4","97.988","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.9530","29.7195","20.9350","15.0591","29.4260","34.4032","22.5040","22.5065","3238.87","2808.87","1618.61","867.42","5.775","100.00",
"02/15/2021 05:39:08 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.6280,  y = -7.1730","ux = 0.6280,  uy = -7.1730","1.000","1576.6","4","97.997","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.1220","29.7810","19.7370","14.6050","29.5030","34.0530","22.3540","22.4002","3238.64","2808.50","1618.41","867.34","5.775","100.00",
"02/15/2021 05:39:10 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.2500,  y = -7.0910","ux = 1.2500,  uy = -7.0910","1.000","1576.7","4","97.994","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.8230","29.5185","20.0850","14.6211","29.8140","34.0488","22.4010","22.4197","3238.80","2808.51","1618.40","867.36","5.775","100.00",
"02/15/2021 05:39:12 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.8630,  y = -6.9550","ux = 1.8630,  uy = -6.9550","1.000","1576.8","4","97.991","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.2080","29.3499","20.3590","14.8215","30.5160","34.1960","22.4500","22.4757","3239.00","2808.68","1618.49","867.41","5.775","100.00",
"02/15/2021 05:39:14 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.4630,  y = -6.7660","ux = 2.4630,  uy = -6.7660","1.000","1577.0","4","97.970","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.2670","29.0823","21.3020","15.2171","29.1760","34.4903","22.4160","22.5818","3239.34","2809.00","1618.66","867.49","5.775","100.00",
"02/15/2021 05:39:17 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 3.0430,  y = -6.5250","ux = 3.0430,  uy = -6.5250","1.000","1577.3","5","97.967","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.9060","28.7153","21.5080","16.0019","31.3010","35.0807","22.7280","22.7808","3239.92","2809.65","1619.01","867.65","5.775","100.00",
"02/15/2021 05:39:19 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 3.6000,  y = -6.2350","ux = 3.6000,  uy = -6.2350","1.000","1577.5","4","97.986","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.6630","28.9609","22.4160","16.7494","30.2960","35.6590","22.9440","22.9283","3240.07","2810.24","1619.34","867.76","5.775","100.00",
"02/15/2021 05:39:21 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 4.1300,  y = -5.8980","ux = 4.1300,  uy = -5.8980","1.000","1577.8","4","97.966","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.0440","28.4472","23.4460","17.5308","31.4650","36.2288","23.3820","23.1316","3240.73","2810.85","1619.67","867.92","5.775","100.00",
"02/15/2021 05:39:23 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 4.6280,  y = -5.5160","ux = 4.6280,  uy = -5.5160","1.000","1578.1","4","97.963","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.2720","28.0168","23.0080","17.9909","32.0080","36.5616","23.3260","23.2598","3241.21","2811.22","1619.86","868.03","5.775","100.00",
"02/15/2021 05:39:25 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 5.0910,  y = -5.0910","ux = 5.0910,  uy = -5.0910","1.000","1578.2","4","98.004","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.6020","28.0309","24.0430","18.4651","31.9100","36.9116","23.4890","23.3591","3241.38","2811.58","1620.06","868.11","5.775","100.00",
"02/15/2021 05:39:28 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 5.5160,  y = -4.6280","ux = 5.5160,  uy = -4.6280","1.000","1578.6","4","97.980","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.1310","27.6229","24.9010","19.3804","32.9140","37.5750","23.6470","23.5797","3242.02","2812.28","1620.43","868.28","5.775","100.00",
"02/15/2021 05:39:30 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 5.8980,  y = -4.1300","ux = 5.8980,  uy = -4.1300","1.000","1578.9","4","97.994","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.7000","27.1713","25.1290","20.1397","33.3670","38.1223","23.8120","23.7698","3242.62","2812.86","1620.74","868.44","5.775","100.00",
"02/15/2021 05:39:32 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 6.2350,  y = -3.6000","ux = 6.2350,  uy = -3.6000","1.000","1579.2","4","97.968","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.0940","26.7450","26.0260","20.6929","33.6680","38.5211","23.9480","23.9152","3243.13","2813.29","1620.97","868.56","5.775","100.00",
"02/15/2021 05:39:34 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 6.5250,  y = -3.0430","ux = 6.5250,  uy = -3.0430","1.000","1579.2","4","97.961","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","20.7910","26.6294","25.6640","20.8246","34.0290","38.6163","24.1310","23.9509","3243.26","2813.39","1621.02","868.58","5.775","100.00",
"02/15/2021 05:39:37 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 6.7660,  y = -2.4630","ux = 6.7660,  uy = -2.4630","1.000","1579.2","4","97.963","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","20.7940","26.6567","25.5640","20.8124","34.0490","38.6072","23.9160","23.9463","3243.24","2813.38","1621.01","868.58","5.775","100.00",
"02/15/2021 05:39:39 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 6.9550,  y = -1.8630","ux = 6.9550,  uy = -1.8630","1.000","1578.7","4","97.980","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.7010","27.3436","24.7940","19.7623","33.1470","37.8506","23.7030","23.6793","3242.36","2812.58","1620.59","868.36","5.775","100.00",
"02/15/2021 05:39:41 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 7.0910,  y = -1.2500","ux = 7.0910,  uy = -1.2500","1.000","1578.3","4","97.957","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.1560","27.7904","23.8550","18.4332","32.9260","36.8850","23.6910","23.3696","3241.54","2811.56","1620.04","868.12","5.775","100.00",
"02/15/2021 05:39:43 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 7.1730,  y = -0.6280","ux = 7.1730,  uy = -0.6280","1.000","1577.7","4","97.998","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.8050","28.6793","22.7270","17.1338","30.0880","35.9386","23.1130","23.0305","3240.42","2810.54","1619.50","867.84","5.775","100.00",
"02/15/2021 05:39:45 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 7.2000,  y = 0.0000","ux = 7.2000,  uy = 0.0000","1.000","1577.2","4","98.002","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.9480","29.1002","21.7210","16.0610","29.4870","35.1427","22.9610","22.7688","3239.70","2809.69","1619.04","867.63","5.775","100.00",
"02/15/2021 05:39:48 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 7.1730,  y = 0.6280","ux = 7.1730,  uy = 0.6280","1.000","1576.8","4","98.025","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.4190","29.4296","20.2850","14.8242","28.8710","34.2029","22.4990","22.4714","3238.95","2808.68","1618.49","867.40","5.775","100.00",
"02/15/2021 05:39:50 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 7.0910,  y = 1.2500","ux = 7.0910,  uy = 1.2500","1.000","1576.3","4","97.992","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.1230","29.9365","19.3800","13.8520","29.0600","33.4683","22.4680","22.2179","3238.20","2807.87","1618.06","867.20","5.775","100.00",
"02/15/2021 05:39:52 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 6.9550,  y = 1.8630","ux = 6.9550,  uy = 1.8630","1.000","1576.3","4","97.998","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.8820","29.8758","19.3620","13.6824","28.2330","33.3280","22.1280","22.1818","3238.15","2807.72","1617.98","867.17","5.775","100.00",
"02/15/2021 05:39:54 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 6.7660,  y = 2.4630","ux = 6.7660,  uy = 2.4630","1.000","1576.2","4","98.001","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","25.1710","30.0340","19.6510","13.4868","28.0580","33.1833","22.3150","22.1270","3237.97","2807.56","1617.89","867.13","5.775","100.00",
"02/15/2021 05:39:57 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 6.5250,  y = 3.0430","ux = 6.5250,  uy = 3.0430","1.000","1576.1","4","98.021","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.4360","30.1286","18.8140","13.2080","28.8450","32.9661","22.2150","22.0560","3237.78","2807.32","1617.76","867.07","5.775","100.00",
"02/15/2021 05:39:59 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 6.2350,  y = 3.6000","ux = 6.2350,  uy = 3.6000","1.000","1576.3","4","97.987","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.7140","30.1651","20.2790","13.9936","28.6590","33.5980","22.6030","22.2373","3238.13","2807.99","1618.14","867.21","5.775","100.00",
"02/15/2021 05:40:01 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 5.8980,  y = 4.1300","ux = 5.8980,  uy = 4.1300","1.000","1576.6","4","98.005","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.4280","29.7301","19.8580","14.4030","28.2670","33.8908","22.4410","22.3571","3238.57","2808.33","1618.31","867.31","5.775","100.00",
"02/15/2021 05:40:03 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 5.5160,  y = 4.6280","ux = 5.5160,  uy = 4.6280","1.000","1577.1","4","97.974","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.5010","29.4266","21.4330","15.8144","30.0480","34.9691","22.8500","22.6932","3239.38","2809.49","1618.94","867.57","5.775","100.00",
"02/15/2021 05:40:06 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 5.0910,  y = 5.0910","ux = 5.0910,  uy = 5.0910","1.000","1577.7","4","97.988","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.0480","28.5381","22.9120","17.1762","30.8580","35.9662","23.2660","23.0493","3240.53","2810.58","1619.52","867.86","5.775","100.00",
"02/15/2021 05:40:08 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 4.6280,  y = 5.5160","ux = 4.6280,  uy = 5.5160","1.000","1578.4","4","98.017","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.5950","27.9048","24.3860","19.0079","33.0250","37.3065","23.5850","23.4817","3241.68","2811.99","1620.28","868.20","5.775","100.00",
"02/15/2021 05:40:10 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 4.1300,  y = 5.8980","ux = 4.1300,  uy = 5.8980","1.000","1578.7","4","98.012","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.8550","27.3944","24.5740","19.6141","32.8390","37.7437","23.5440","23.6450","3242.27","2812.46","1620.53","868.34","5.775","100.00",
"02/15/2021 05:40:12 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 3.6000,  y = 6.2350","ux = 3.6000,  uy = 6.2350","1.000","1579.0","3","98.017","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.1390","27.4978","25.9780","20.8645","33.9240","38.6335","23.9610","23.8916","3242.65","2813.38","1621.03","868.52","5.775","100.00",
"02/15/2021 05:40:14 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 3.0430,  y = 6.5250","ux = 3.0430,  uy = 6.5250","1.000","1579.0","4","97.975","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.5290","27.1931","25.7350","20.4810","33.3920","38.3656","23.8800","23.8377","3242.73","2813.11","1620.88","868.49","5.775","100.00",
"02/15/2021 05:40:17 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.4630,  y = 6.7660","ux = 2.4630,  uy = 6.7660","1.000","1578.7","4","97.981","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.4010","27.6148","24.3200","19.7054","33.2850","37.8093","23.7900","23.6473","3242.15","2812.52","1620.57","868.33","5.775","100.00",
"02/15/2021 05:40:19 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.8630,  y = 6.9550","ux = 1.8630,  uy = 6.9550","1.000","1578.1","4","97.996","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","22.6000","28.3307","23.3710","18.4235","32.3250","36.8852","23.4220","23.3288","3241.16","2811.54","1620.04","868.08","5.775","100.00",
"02/15/2021 05:40:22 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.2500,  y = 7.0910","ux = 1.2500,  uy = 7.0910","1.000","1577.8","4","97.997","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.1970","28.6584","23.1340","17.7495","30.5950","36.3960","23.3240","23.1634","3240.68","2811.02","1619.76","867.94","5.775","100.00",
